編號,經度,緯度,事件類別,CBI值
108_A2_1-6_284,120.2669,22.85317,A2,1
108_A2_1-6_285,120.667599,24.15247,A2,1
108_A2_1-6_286,121.456712,24.981646,A2,1
108_A2_1-6_287,121.447606,25.007533,A2,1
108_A2_1-6_288,121.72197,24.740548,A2,1
108_A2_1-6_289,121.53852,25.064421,A2,1
108_A2_1-6_290,121.500588,25.038423,A2,1
108_A2_1-6_291,120.53887,24.085685,A2,1
108_A2_1-6_292,121.561132,25.037056,A2,1
108_A2_1-6_293,120.496341,22.77084,A2,1
108_A2_1-6_294,120.292406,22.689638,A2,1
108_A2_1-6_295,121.654102,25.071022,A2,1
108_A2_1-6_296,120.961352,24.796604,A2,1
108_A2_1-6_297,121.439186,25.170456,A2,1
108_A2_1-6_298,121.497227,25.136031,A2,1
108_A2_1-6_299,121.467023,25.082614,A2,1
108_A2_1-6_300,120.561021,23.733452,A2,1
108_A2_1-6_301,121.578546,25.036127,A2,1
108_A2_1-6_302,120.684166,24.120408,A2,1
108_A2_1-6_303,120.4963,22.9203,A2,1
108_A2_1-6_304,120.446492,24.059162,A2,1
108_A2_1-6_305,120.418875,22.64931,A2,1
108_A2_1-6_306,121.303508,24.894862,A2,1
108_A2_1-6_307,121.299514,25.018541,A2,1
108_A2_1-6_308,121.725944,25.148655,A2,1
108_A2_1-6_309,120.387535,22.506495,A2,1
108_A2_1-6_310,121.541715,24.98976,A2,1
108_A2_1-6_311,121.576008,25.049176,A2,1
108_A2_1-6_312,120.668216,24.174851,A2,1
108_A2_1-6_313,120.243251,22.76428,A2,1
108_A2_1-6_314,120.3513,22.61965,A2,1
108_A2_1-6_315,121.22241,24.955796,A2,1
108_A2_1-6_316,120.536243,24.072797,A2,1
108_A2_1-6_317,120.783808,23.806005,A2,1
108_A2_1-6_318,120.968086,24.788126,A2,1
108_A2_1-6_319,121.447621,25.178272,A2,1
108_A2_1-6_320,121.593059,25.050149,A2,1
108_A2_1-6_321,121.63824,25.073213,A2,1
108_A2_1-6_322,120.3356,22.5624,A2,1
108_A2_1-6_323,120.973739,24.804163,A2,1
108_A2_1-6_324,121.176131,25.062252,A2,1
108_A2_1-6_325,121.295859,25.045028,A2,1
108_A2_1-6_326,121.510906,25.006586,A2,1
108_A2_1-6_327,120.910291,24.686616,A2,1
108_A2_1-6_328,121.52236,25.055036,A2,1
108_A2_1-6_329,121.513634,25.068616,A2,1
108_A2_1-6_330,120.662406,24.16972,A2,1
108_A2_1-6_331,121.138813,22.755862,A2,1
108_A2_1-6_332,120.9439,24.795881,A2,1
108_A2_1-6_333,121.274184,24.932241,A2,1
108_A2_1-6_334,120.997981,24.796081,A2,1
108_A2_1-6_335,121.211738,24.90421,A2,1
108_A2_1-6_336,121.497591,25.035705,A2,1
108_A2_1-6_337,121.461372,25.083329,A2,1
108_A2_1-6_338,121.525281,25.055624,A2,1
108_A2_1-6_339,121.543651,25.039846,A2,1
108_A2_1-6_340,121.496281,25.030135,A2,1
108_A2_1-6_341,121.742021,25.127935,A2,1
108_A2_1-6_342,121.445579,24.988546,A2,1
108_A2_1-6_343,120.686039,24.486245,A2,1
108_A2_1-6_344,121.082603,24.747014,A2,1
108_A2_1-6_345,121.479143,25.013181,A2,1
108_A2_1-6_346,120.687581,24.475471,A2,1
108_A2_1-6_347,121.236062,24.968731,A2,1
108_A2_1-6_348,121.525453,25.054938,A2,1
108_A2_1-6_349,120.989897,24.764965,A2,1
108_A2_1-6_350,121.465545,25.061243,A2,1
108_A2_1-6_351,120.648371,24.168378,A2,1
108_A2_1-6_352,121.217287,24.958475,A2,1
108_A2_1-6_353,121.525506,25.058058,A2,1
108_A2_1-6_354,120.210103,23.00835,A2,1
108_A2_1-6_355,121.423026,25.02748,A2,1
108_A2_1-6_356,120.558012,23.583328,A2,1
108_A2_1-6_357,120.690248,24.178228,A2,1
108_A2_1-6_358,121.759049,25.128688,A2,1
108_A2_1-6_359,121.233887,24.935647,A2,1
108_A2_1-6_360,120.297766,22.619257,A2,1
108_A2_1-6_361,120.268084,22.610383,A2,1
108_A2_1-6_362,121.478512,25.005638,A2,1
108_A2_1-6_363,120.568333,24.0875,A2,1
108_A2_1-6_364,120.575653,22.999401,A2,1
108_A2_1-6_365,120.347885,23.556427,A2,1
108_A2_1-6_366,121.441346,24.974452,A2,1
108_A2_1-6_367,120.601822,22.56972,A2,1
108_A2_1-6_368,120.679507,24.142447,A2,1
108_A2_1-6_369,120.26561,23.00835,A2,1
108_A2_1-6_370,121.726171,25.145181,A2,1
108_A2_1-6_371,120.679189,24.142083,A2,1
108_A2_1-6_372,121.227797,24.959884,A2,1
108_A2_1-6_373,120.64568,24.153689,A2,1
108_A2_1-6_374,120.545855,23.511055,A2,1
108_A2_1-6_375,121.462715,25.074554,A2,1
108_A2_1-6_376,121.47974,25.086332,A2,1
108_A2_1-6_377,121.45648,25.013758,A2,1
108_A2_1-6_378,120.3557,22.64014,A2,1
108_A2_1-6_379,120.2467,22.8845,A2,1
108_A2_1-6_380,120.285169,23.296927,A2,1
108_A2_1-6_381,120.930645,24.792106,A2,1
108_A2_1-6_382,121.31197,24.955527,A2,1
108_A2_1-6_383,121.517713,24.998736,A2,1
108_A2_1-6_384,121.005481,24.841907,A2,1
108_A2_1-6_385,121.286388,24.935414,A2,1
108_A2_1-6_386,121.228449,24.947162,A2,1
108_A2_1-6_387,120.320863,22.622991,A2,1
108_A2_1-6_388,120.248681,22.910948,A2,1
108_A2_1-6_389,121.612267,25.001096,A2,1
108_A2_1-6_390,121.568428,25.032782,A2,1
108_A2_1-6_391,120.600363,23.963628,A2,1
108_A2_1-6_392,121.481682,25.221923,A2,1
108_A2_1-6_393,120.724546,23.980217,A2,1
108_A2_1-6_394,120.825089,24.588752,A2,1
108_A2_1-6_395,120.830234,24.573978,A2,1
108_A2_1-6_396,120.975268,24.793859,A2,1
108_A2_1-6_397,120.524366,24.180325,A2,1
108_A2_1-6_398,120.907389,24.689354,A2,1
108_A2_1-6_399,121.610925,25.001123,A2,1
108_A2_1-6_400,121.578416,25.036068,A2,1
108_A2_1-6_401,121.512039,25.00356,A2,1
108_A2_1-6_402,120.429332,23.456813,A2,1
108_A2_1-6_403,121.58467,25.046732,A2,1
108_A2_1-6_404,120.680957,24.163176,A2,1
108_A2_1-6_405,121.498029,25.061169,A2,1
108_A2_1-6_406,121.523255,25.037887,A2,1
108_A2_1-6_407,121.495014,24.99603,A2,1
108_A2_1-6_408,121.481755,25.079592,A2,1
108_A2_1-6_409,120.275602,22.655673,A2,1
108_A2_1-6_410,121.771999,24.828288,A2,1
108_A2_1-6_411,121.222691,24.951473,A2,1
108_A2_1-6_412,120.564679,24.239503,A2,1
108_A2_1-6_413,120.323269,22.577468,A2,1
108_A2_1-6_414,120.44515,23.265182,A2,1
108_A2_1-6_415,120.308825,22.608618,A2,1
108_A2_1-6_416,120.6524,24.133315,A2,1
108_A2_1-6_417,120.491106,24.0192,A2,1
108_A2_1-6_418,120.306892,22.637469,A2,1
108_A2_1-6_419,120.557658,22.742432,A2,1
108_A2_1-6_420,120.692878,24.16508,A2,1
108_A2_1-6_421,121.492562,25.002934,A2,1
108_A2_1-6_422,121.548531,25.041425,A2,1
108_A2_1-6_423,121.016184,24.950609,A2,1
108_A2_1-6_424,120.3973,22.52668,A2,1
108_A2_1-6_425,120.341989,22.597427,A2,1
108_A2_1-6_426,121.524424,24.990898,A2,1
108_A2_1-6_427,121.209401,24.960125,A2,1
108_A2_1-6_428,121.432001,25.059796,A2,1
108_A2_1-6_429,121.513686,25.057,A2,1
108_A2_1-6_430,120.709449,24.160256,A2,1
108_A2_1-6_431,120.534241,22.550864,A2,1
108_A2_1-6_432,121.564416,25.042377,A2,1
108_A2_1-6_433,120.489264,23.966357,A2,1
108_A2_1-6_434,120.975663,24.815067,A2,1
108_A2_1-6_435,121.540791,25.062443,A2,1
108_A2_1-6_436,120.14948,23.147885,A2,1
108_A2_1-6_437,121.137446,22.744005,A2,1
108_A2_1-6_438,120.96379,24.797176,A2,1
108_A2_1-6_439,120.359568,22.573343,A2,1
108_A2_1-6_440,120.572252,22.635995,A2,1
108_A2_1-6_441,121.106955,24.970424,A2,1
108_A2_1-6_442,121.791719,24.633193,A2,1
108_A2_1-6_443,121.546234,24.995368,A2,1
108_A2_1-6_444,120.335079,22.656245,A2,1
108_A2_1-6_445,121.608946,23.97226,A2,1
108_A2_1-6_446,120.435638,23.476455,A2,1
108_A2_1-6_447,121.657459,25.062173,A2,1
108_A2_1-6_448,121.423689,25.023383,A2,1
108_A2_1-6_449,120.684307,23.978584,A2,1
108_A2_1-6_450,121.771976,24.827496,A2,1
108_A2_1-6_451,121.57222,25.040447,A2,1
108_A2_1-6_452,120.33238,22.593159,A2,1
108_A2_1-6_453,121.428285,25.018139,A2,1
108_A2_1-6_454,120.647955,24.160431,A2,1
108_A2_1-6_455,120.243472,23.572014,A2,1
108_A2_1-6_456,118.319101,24.434165,A2,1
108_A2_1-6_457,120.561629,24.237724,A2,1
108_A2_1-6_458,121.5,25.066667,A2,1
108_A2_1-6_459,120.600998,24.110661,A2,1
108_A2_1-6_460,121.300083,24.962631,A2,1
108_A2_1-6_461,120.73445,24.175053,A2,1
108_A2_1-6_462,121.457433,25.017766,A2,1
108_A2_1-6_463,120.771115,24.412316,A2,1
108_A2_1-6_464,120.267096,23.033511,A2,1
108_A2_1-6_465,121.784783,25.097017,A2,1
108_A2_1-6_466,120.697771,24.138941,A2,1
108_A2_1-6_467,120.196197,23.008732,A2,1
108_A2_1-6_468,121.766391,25.13233,A2,1
108_A2_1-6_469,120.680257,24.129628,A2,1
108_A2_1-6_470,120.837113,24.545675,A2,1
108_A2_1-6_471,121.724335,25.122301,A2,1
108_A2_1-6_472,120.299142,22.693604,A2,1
108_A2_1-6_473,121.734251,25.131413,A2,1
108_A2_1-6_474,120.689407,23.909502,A2,1
108_A2_1-6_475,121.531492,25.017204,A2,1
108_A2_1-6_476,121.481755,25.079592,A2,1
108_A2_1-6_477,121.519188,24.98668,A2,1
108_A2_1-6_478,121.593833,23.975189,A2,1
108_A2_1-6_479,121.45,25.033333,A2,1
108_A2_1-6_480,121.641707,25.06545,A2,1
108_A2_1-6_481,121.840268,24.61809,A2,1
108_A2_1-6_482,121.644174,25.062374,A2,1
108_A2_1-6_483,121.01936,24.835453,A2,1
108_A2_1-6_484,120.707733,24.159254,A2,1
108_A2_1-6_485,120.898034,24.711351,A2,1
108_A2_1-6_486,120.544242,24.085167,A2,1
108_A2_1-6_487,121.785552,25.144712,A2,1
108_A2_1-6_488,120.37455,23.484212,A2,1
108_A2_1-6_489,121.607988,25.052238,A2,1
108_A2_1-6_490,121.568503,25.034806,A2,1
108_A2_1-6_491,120.494068,22.684881,A2,1
108_A2_1-6_492,121.455191,25.019544,A2,1
108_A2_1-6_493,121.619215,25.047742,A2,1
108_A2_1-6_494,120.297219,23.036378,A2,1
108_A2_1-6_495,120.348909,22.621973,A2,1
108_A2_1-6_496,120.699933,24.141756,A2,1
108_A2_1-6_497,121.44805,25.171585,A2,1
108_A2_1-6_498,120.372687,22.566511,A2,1
108_A2_1-6_499,120.262644,23.458541,A2,1
108_A2_1-6_500,120.553184,24.065512,A2,1
108_A2_1-6_501,121.567263,25.031862,A2,1
108_A2_1-6_502,121.369986,25.058429,A2,1
108_A2_1-6_503,120.181333,22.998984,A2,1
108_A2_1-6_504,121.77157,24.692983,A2,1
108_A2_1-6_505,120.265812,23.322191,A2,1
108_A2_1-6_506,120.2136,23.029746,A2,1
108_A2_1-6_507,121.502175,25.064696,A2,1
108_A2_1-6_508,121.48211,25.050857,A2,1
108_A2_1-6_509,121.566427,24.990526,A2,1
108_A2_1-6_510,120.277418,22.65645,A2,1
108_A2_1-6_511,121.310588,24.999919,A2,1
108_A2_1-6_512,121.58069,25.063342,A2,1
108_A2_1-6_513,120.483303,22.88641,A2,1
108_A2_1-6_514,121.231343,24.90849,A2,1
108_A2_1-6_515,121.373167,24.945138,A2,1
108_A2_1-6_516,120.652144,24.169846,A2,1
108_A2_1-6_517,120.247925,23.016912,A2,1
108_A2_1-6_518,120.552003,23.680927,A2,1
108_A2_1-6_519,121.395512,25.077419,A2,1
108_A2_1-6_520,121.49479,25.005539,A2,1
108_A2_1-6_521,121.486875,25.059188,A2,1
108_A2_1-6_522,120.209599,23.002561,A2,1
108_A2_1-6_523,121.223661,24.902803,A2,1
108_A2_1-6_524,120.346855,22.606785,A2,1
108_A2_1-6_525,120.976239,24.801899,A2,1
108_A2_1-6_526,121.176424,25.062618,A2,1
108_A2_1-6_527,121.013713,24.784787,A2,1
108_A2_1-6_528,120.256894,23.027434,A2,1
108_A2_1-6_529,120.460188,23.632844,A2,1
108_A2_1-6_530,121.721996,24.741621,A2,1
108_A2_1-6_531,121.775481,24.641857,A2,1
108_A2_1-6_532,120.356088,22.566861,A2,1
108_A2_1-6_533,121.853205,24.611739,A2,1
108_A2_1-6_534,120.392896,22.632902,A2,1
108_A2_1-6_535,121.212261,24.972234,A2,1
108_A2_1-6_536,120.351619,22.569948,A2,1
108_A2_1-6_537,121.263978,24.920227,A2,1
108_A2_1-6_538,121.24949,24.935478,A2,1
108_A2_1-6_539,121.45423,25.176642,A2,1
108_A2_1-6_540,121.301352,24.957705,A2,1
108_A2_1-6_541,120.545426,24.24302,A2,1
108_A2_1-6_542,121.779697,24.671827,A2,1
108_A2_1-6_543,121.585988,25.068966,A2,1
108_A2_1-6_544,120.646592,24.146848,A2,1
108_A2_1-6_545,120.72075,24.17596,A2,1
108_A2_1-6_546,120.281273,22.655821,A2,1
108_A2_1-6_547,120.3509,22.63898,A2,1
108_A2_1-6_548,121.728167,24.764088,A2,1
108_A2_1-6_549,120.247535,23.014211,A2,1
108_A2_1-6_550,120.261808,23.006902,A2,1
108_A2_1-6_551,121.236251,24.969474,A2,1
108_A2_1-6_552,120.18408,23.039723,A2,1
108_A2_1-6_553,120.226485,23.031163,A2,1
108_A2_1-6_554,121.739497,25.12831,A2,1
108_A2_1-6_555,120.309397,22.609258,A2,1
108_A2_1-6_556,121.581597,25.057019,A2,1
108_A2_1-6_557,120.965297,23.958912,A2,1
108_A2_1-6_558,121.297107,25.054151,A2,1
108_A2_1-6_559,121.256841,24.972512,A2,1
108_A2_1-6_560,121.235037,24.839063,A2,1
108_A2_1-6_561,121.318255,24.989351,A2,1
108_A2_1-6_562,121.436363,24.974087,A2,1
108_A2_1-6_563,121.303256,24.993698,A2,1
108_A2_1-6_564,121.291238,25.04695,A2,1
108_A2_1-6_565,121.217555,24.861657,A2,1
108_A2_1-6_566,121.209199,24.900331,A2,1
108_A2_1-6_567,120.482386,22.667487,A2,1
108_A2_1-6_568,121.534858,25.060312,A2,1
108_A2_1-6_569,120.203867,23.00706,A2,1
108_A2_1-6_570,121.562242,25.085796,A2,1
108_A2_1-6_571,121.783873,25.049475,A2,1
108_A2_1-6_572,121.269841,24.977525,A2,1
108_A2_1-6_573,120.4635,23.122565,A2,1
108_A2_1-6_574,121.502981,24.99004,A2,1
108_A2_1-6_575,120.704931,23.765833,A2,1
108_A2_1-6_576,121.55232,22.026462,A2,1
108_A2_1-6_577,120.266943,23.323326,A2,1
108_A2_1-6_578,120.3431,22.71747,A2,1
108_A2_1-6_579,121.472896,25.015185,A2,1
108_A2_1-6_580,121.294868,25.057371,A2,1
108_A2_1-6_581,120.682438,23.974479,A2,1
108_A2_1-6_582,120.970736,23.967492,A2,1
108_A2_1-6_583,121.711593,25.096525,A2,1
108_A2_1-6_584,121.48237,25.085978,A2,1
108_A2_1-6_585,120.34486,23.556626,A2,1
108_A2_1-6_586,121.541218,25.028429,A2,1
108_A2_1-6_587,121.475738,25.083015,A2,1
108_A2_1-6_588,120.284722,22.639699,A2,1
108_A2_1-6_589,121.013041,24.794129,A2,1
108_A2_1-6_590,121.027537,24.821247,A2,1
108_A2_1-6_591,121.145159,24.923972,A2,1
108_A2_1-6_592,120.23737,23.041252,A2,1
108_A2_1-6_593,121.495167,25.021176,A2,1
108_A2_1-6_594,121.470968,25.093864,A2,1
108_A2_1-6_595,120.334038,22.612284,A2,1
108_A2_1-6_596,120.67207,24.169996,A2,1
108_A2_1-6_597,121.767906,24.70511,A2,1
108_A2_1-6_598,120.317613,22.648106,A2,1
108_A2_1-6_599,120.432438,23.708675,A2,1
108_A2_1-6_600,120.198995,23.009395,A2,1
108_A2_1-6_601,121.294276,24.959541,A2,1
108_A2_1-6_602,120.956016,24.811505,A2,1
108_A2_1-6_603,120.980512,24.79538,A2,1
108_A2_1-6_604,121.463636,25.014331,A2,1
108_A2_1-6_605,120.232801,23.003337,A2,1
108_A2_1-6_606,120.624308,24.178651,A2,1
108_A2_1-6_607,120.692248,24.1803,A2,1
108_A2_1-6_608,121.049019,24.902161,A2,1
108_A2_1-6_609,120.5366,24.07343,A2,1
108_A2_1-6_610,120.564122,22.618482,A2,1
108_A2_1-6_611,121.615758,25.047749,A2,1
108_A2_1-6_612,120.344124,22.594983,A2,1
108_A2_1-6_613,120.548373,24.067696,A2,1
108_A2_1-6_614,121.461372,25.083329,A2,1
108_A2_1-6_615,121.216962,24.955405,A2,1
108_A2_1-6_616,121.547456,24.999713,A2,1
108_A2_1-6_617,120.292502,22.700743,A2,1
108_A2_1-6_618,121.541904,24.994945,A2,1
108_A2_1-6_619,120.537248,24.089212,A2,1
108_A2_1-6_620,120.429827,23.704582,A2,1
108_A2_1-6_621,121.567618,25.038455,A2,1
108_A2_1-6_622,121.363716,25.0017,A2,1
108_A2_1-6_623,121.157571,24.908469,A2,1
108_A2_1-6_624,120.64496,24.180306,A2,1
108_A2_1-6_625,121.109289,24.721817,A2,1
108_A2_1-6_626,120.547347,23.710894,A2,1
108_A2_1-6_627,120.205558,22.982549,A2,1
108_A2_1-6_628,120.651403,24.153648,A2,1
108_A2_1-6_629,121.317452,24.991382,A2,1
108_A2_1-6_630,121.541187,25.062558,A2,1
108_A2_1-6_631,120.3056,22.60416,A2,1
108_A2_1-6_632,121.470411,24.978159,A2,1
108_A2_1-6_633,121.694601,25.082691,A2,1
108_A2_1-6_634,121.261564,24.952868,A2,1
108_A2_1-6_635,120.809354,24.239347,A2,1
108_A2_1-6_636,120.97391,24.8105,A2,1
108_A2_1-6_637,120.217041,23.006222,A2,1
108_A2_1-6_638,121.086936,25.03457,A2,1
108_A2_1-6_639,121.519844,25.011415,A2,1
108_A2_1-6_640,120.348586,22.725634,A2,1
108_A2_1-6_641,120.456559,23.560939,A2,1
108_A2_1-6_642,121.088779,24.888363,A2,1
108_A2_1-6_643,121.618727,23.982873,A2,1
108_A2_1-6_644,121.236382,24.964467,A2,1
108_A2_1-6_645,121.010109,24.773024,A2,1
108_A2_1-6_646,121.138023,22.750644,A2,1
108_A2_1-6_647,121.225535,24.932519,A2,1
108_A2_1-6_648,121.301547,25.018752,A2,1
108_A2_1-6_649,121.509844,25.056908,A2,1
108_A2_1-6_650,120.686368,24.176018,A2,1
108_A2_1-6_651,121.463586,25.135888,A2,1
108_A2_1-6_652,121.543982,25.051805,A2,1
108_A2_1-6_653,120.690573,24.177646,A2,1
108_A2_1-6_654,121.468176,25.086181,A2,1
108_A2_1-6_655,120.533636,23.693007,A2,1
108_A2_1-6_656,121.539695,25.05478,A2,1
108_A2_1-6_657,121.548098,25.043564,A2,1
108_A2_1-6_658,121.750904,25.127565,A2,1
108_A2_1-6_659,121.510693,25.04755,A2,1
108_A2_1-6_660,121.811071,24.615334,A2,1
108_A2_1-6_661,120.274807,22.626718,A2,1
108_A2_1-6_662,121.552652,25.00145,A2,1
108_A2_1-6_663,120.690369,23.752055,A2,1
108_A2_1-6_664,120.731443,24.242903,A2,1
108_A2_1-6_665,121.299065,25.000801,A2,1
108_A2_1-6_666,120.559737,24.240323,A2,1
108_A2_1-6_667,120.723558,24.125895,A2,1
108_A2_1-6_668,121.478512,25.005638,A2,1
108_A2_1-6_669,120.302016,22.641078,A2,1
108_A2_1-6_670,121.582936,25.079704,A2,1
108_A2_1-6_671,121.518727,25.007464,A2,1
108_A2_1-6_672,120.325388,22.669551,A2,1
108_A2_1-6_673,120.294471,22.996093,A2,1
108_A2_1-6_674,121.485541,25.022253,A2,1
108_A2_1-6_675,121.602818,23.99158,A2,1
108_A2_1-6_676,120.644863,24.171045,A2,1
108_A2_1-6_677,120.686566,24.196556,A2,1
108_A2_1-6_678,120.439697,22.477437,A2,1
108_A2_1-6_679,121.447264,25.180252,A2,1
108_A2_1-6_680,120.667403,24.119553,A2,1
108_A2_1-6_681,121.803074,24.62431,A2,1
108_A2_1-6_682,121.60032,23.953106,A2,1
108_A2_1-6_683,120.3191,22.61869,A2,1
108_A2_1-6_684,120.674508,24.478336,A2,1
108_A2_1-6_685,120.459229,23.803479,A2,1
108_A2_1-6_686,120.589437,23.731355,A2,1
108_A2_1-6_687,120.914567,24.706941,A2,1
108_A2_1-6_688,120.570215,24.223069,A2,1
108_A2_1-6_689,120.298338,23.580186,A2,1
108_A2_1-6_690,120.579269,24.176531,A2,1
108_A2_1-6_691,121.607526,24.066191,A2,1
108_A2_1-6_692,121.608119,24.070054,A2,1
108_A2_1-6_693,121.317082,25.015322,A2,1
108_A2_1-6_694,120.593317,22.704207,A2,1
108_A2_1-6_695,121.517848,25.013929,A2,1
108_A2_1-6_696,120.185781,22.99811,A2,1
108_A2_1-6_697,120.40172,22.524441,A2,1
108_A2_1-6_698,121.759765,24.822309,A2,1
108_A2_1-6_699,120.995424,24.80206,A2,1
108_A2_1-6_700,121.220929,24.948364,A2,1
108_A2_1-6_701,121.227751,24.960015,A2,1
108_A2_1-6_702,121.250997,24.934672,A2,1
108_A2_1-6_703,121.523958,25.114089,A2,1
108_A2_1-6_704,121.574053,25.041937,A2,1
108_A2_1-6_705,121.211966,24.905805,A2,1
108_A2_1-6_706,121.533065,25.060389,A2,1
108_A2_1-6_707,120.39163,23.417617,A2,1
108_A2_1-6_708,121.513974,24.992169,A2,1
108_A2_1-6_709,120.286466,22.623387,A2,1
108_A2_1-6_710,121.463755,25.027458,A2,1
108_A2_1-6_711,120.692736,24.164993,A2,1
108_A2_1-6_712,120.653361,24.331095,A2,1
108_A2_1-6_713,121.474937,25.0048,A2,1
108_A2_1-6_714,121.574419,23.993228,A2,1
108_A2_1-6_715,120.186788,22.99268,A2,1
108_A2_1-6_716,121.367609,25.070577,A2,1
108_A2_1-6_717,121.504243,25.13737,A2,1
108_A2_1-6_718,120.496175,24.111691,A2,1
108_A2_1-6_719,121.460069,24.989484,A2,1
108_A2_1-6_720,121.433868,25.030169,A2,1
108_A2_1-6_721,121.240614,24.95561,A2,1
108_A2_1-6_722,120.543465,24.085654,A2,1
108_A2_1-6_723,121.509014,25.042117,A2,1
108_A2_1-6_724,121.566781,25.002064,A2,1
108_A2_1-6_725,120.974503,24.808881,A2,1
108_A2_1-6_726,121.298896,25.04714,A2,1
108_A2_1-6_727,121.312007,24.982787,A2,1
108_A2_1-6_728,120.67011,24.117091,A2,1
108_A2_1-6_729,120.58062,23.955494,A2,1
108_A2_1-6_730,120.627485,24.341079,A2,1
108_A2_1-6_731,120.211936,22.997234,A2,1
108_A2_1-6_732,121.772185,24.671957,A2,1
108_A2_1-6_733,121.406435,25.157026,A2,1
108_A2_1-6_734,120.462747,22.473921,A2,1
108_A2_1-6_735,121.005193,24.838798,A2,1
108_A2_1-6_736,121.665845,25.070616,A2,1
108_A2_1-6_737,121.638771,25.079153,A2,1
108_A2_1-6_738,121.049268,24.894682,A2,1
108_A2_1-6_739,121.44229,25.17599,A2,1
108_A2_1-6_740,121.514251,24.988335,A2,1
108_A2_1-6_741,120.705003,23.769439,A2,1
108_A2_1-6_742,121.369863,25.054104,A2,1
108_A2_1-6_743,121.313694,24.992603,A2,1
108_A2_1-6_744,121.21461,25.011595,A2,1
108_A2_1-6_745,120.668287,24.136951,A2,1
108_A2_1-6_746,121.518727,25.007464,A2,1
108_A2_1-6_747,121.310107,24.990426,A2,1
108_A2_1-6_748,120.632031,24.145691,A2,1
108_A2_1-6_749,120.365163,22.647319,A2,1
108_A2_1-6_750,120.365382,22.648693,A2,1
108_A2_1-6_751,121.18198,24.920645,A2,1
108_A2_1-6_752,121.724335,25.122301,A2,1
108_A2_1-6_753,121.740858,25.128442,A2,1
108_A2_1-6_754,120.19484,22.98758,A2,1
108_A2_1-6_755,120.27454,23.051726,A2,1
108_A2_1-6_756,120.326909,22.627083,A2,1
108_A2_1-6_757,120.479426,22.671325,A2,1
108_A2_1-6_758,121.473849,25.009686,A2,1
108_A2_1-6_759,120.576061,24.27029,A2,1
108_A2_1-6_760,120.824904,24.553711,A2,1
108_A2_1-6_761,120.969311,24.798847,A2,1
108_A2_1-6_762,120.478095,23.514103,A2,1
108_A2_1-6_763,121.22299,24.9624,A2,1
108_A2_1-6_764,120.558982,24.235342,A2,1
108_A2_1-6_765,120.520661,24.212411,A2,1
108_A2_1-6_766,121.607529,25.054516,A2,1
108_A2_1-6_767,120.303568,22.63104,A2,1
108_A2_1-6_768,121.47161,25.09051,A2,1
108_A2_1-6_769,121.677828,25.070372,A2,1
108_A2_1-6_770,120.305047,22.643199,A2,1
108_A2_1-6_771,121.375916,24.933984,A2,1
108_A2_1-6_772,121.538875,25.025531,A2,1
108_A2_1-6_773,120.538426,23.679762,A2,1
108_A2_1-6_774,121.295115,25.023329,A2,1
108_A2_1-6_775,120.444555,22.473901,A2,1
108_A2_1-6_776,121.850504,24.851635,A2,1
108_A2_1-6_777,120.363734,22.812465,A2,1
108_A2_1-6_778,121.558478,24.999442,A2,1
108_A2_1-6_779,121.435431,25.067268,A2,1
108_A2_1-6_780,121.46596,25.020642,A2,1
108_A2_1-6_781,120.433995,23.448073,A2,1
108_A2_1-6_782,121.601976,23.987255,A2,1
108_A2_1-6_783,121.287765,25.046917,A2,1
108_A2_1-6_784,121.378629,25.077106,A2,1
108_A2_1-6_785,121.299923,24.95999,A2,1
108_A2_1-6_786,120.837686,24.225088,A2,1
108_A2_1-6_787,121.498652,24.993907,A2,1
108_A2_1-6_788,120.498221,22.668774,A2,1
108_A2_1-6_789,121.465976,25.126601,A2,1
108_A2_1-6_790,120.346115,22.566254,A2,1
108_A2_1-6_791,121.5745,25.080413,A2,1
108_A2_1-6_792,121.311752,24.982273,A2,1
108_A2_1-6_793,120.307646,23.041397,A2,1
108_A2_1-6_794,120.628941,22.428435,A2,1
108_A2_1-6_795,120.652148,24.144946,A2,1
108_A2_1-6_796,121.768134,25.152683,A2,1
108_A2_1-6_797,121.771848,24.668795,A2,1
108_A2_1-6_798,120.310806,22.756566,A2,1
108_A2_1-6_799,121.44405,25.169266,A2,1
108_A2_1-6_800,120.2619,22.856,A2,1
108_A2_1-6_801,120.580704,24.182668,A2,1
108_A2_1-6_802,120.407111,23.681117,A2,1
108_A2_1-6_803,121.523637,25.010501,A2,1
108_A2_1-6_804,120.832506,24.60784,A2,1
108_A2_1-6_805,121.431251,25.057862,A2,1
108_A2_1-6_806,120.315641,22.65974,A2,1
108_A2_1-6_807,120.282748,22.668412,A2,1
108_A2_1-6_808,121.220615,24.966439,A2,1
108_A2_1-6_809,121.42721,25.018806,A2,1
108_A2_1-6_810,120.824529,24.56997,A2,1
108_A2_1-6_811,121.468939,25.000831,A2,1
108_A2_1-6_812,120.646533,24.225095,A2,1
108_A2_1-6_813,121.397157,25.03214,A2,1
108_A2_1-6_814,121.146792,22.755447,A2,1
108_A2_1-6_815,121.249625,24.942705,A2,1
108_A2_1-6_816,120.99147,24.800577,A2,1
108_A2_1-6_817,121.786888,25.105504,A2,1
